--------- beginning of main
05-18 06:15:56.249  1126  7596 W TapAndPay: NfcAdapter is null while obtaining CardEmulation instance. [CONTEXT service_id=79 ]
05-18 06:15:56.249  1126  7596 W TapAndPay: java.lang.NullPointerException: NfcAdapter is null
05-18 06:15:56.249  1126  7596 W TapAndPay: 	at android.nfc.cardemulation.CardEmulation.getInstance(CardEmulation.java:150)
05-18 06:15:56.249  1126  7596 W TapAndPay: 	at ebcp.<init>(:com.google.android.gms@251333032@25.13.33 (190800-745790146):15)
05-18 06:15:56.249  1126  7596 W TapAndPay: 	at com.google.android.gms.tapandpay.hce.task.TapAndPayAidRegistrationTaskOperation.a(:com.google.android.gms@251333032@25.13.33 (190800-745790146):68)
05-18 06:15:56.249  1126  7596 W TapAndPay: 	at com.google.android.gms.tapandpay.gcmtask.TapAndPayGcmTaskChimeraService.a(:com.google.android.gms@251333032@25.13.33 (190800-745790146):32)
05-18 06:15:56.249  1126  7596 W TapAndPay: 	at cbxs.call(:com.google.android.gms@251333032@25.13.33 (190800-745790146):30)
05-18 06:15:56.249  1126  7596 W TapAndPay: 	at java.util.concurrent.FutureTask.run(FutureTask.java:266)
05-18 06:15:56.249  1126  7596 W TapAndPay: 	at ausj.c(:com.google.android.gms@251333032@25.13.33 (190800-745790146):50)
05-18 06:15:56.249  1126  7596 W TapAndPay: 	at ausj.run(:com.google.android.gms@251333032@25.13.33 (190800-745790146):70)
05-18 06:15:56.249  1126  7596 W TapAndPay: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
05-18 06:15:56.249  1126  7596 W TapAndPay: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
05-18 06:15:56.249  1126  7596 W TapAndPay: 	at auxx.run(:com.google.android.gms@251333032@25.13.33 (190800-745790146):8)
05-18 06:15:56.249  1126  7596 W TapAndPay: 	at java.lang.Thread.run(Thread.java:920)
05-18 06:15:56.258  1126  7596 I NetworkScheduler.Stats: (REDACTED) Task %s/%s finished executing. cause:%s result: %s elapsed_millis: %s uptime_millis: %s exec_start_elapsed_seconds: %s
05-18 06:15:56.281 10505 10505 I AndroidRuntime: Using default boot image
05-18 06:15:56.281 10505 10505 I AndroidRuntime: Leaving lock profiling enabled
05-18 06:15:56.281 10505 10505 W libc    : Access denied finding property "odsign.verification.success"
05-18 06:15:56.283 10505 10505 W app_process: ART APEX data files are untrusted.
05-18 06:15:56.277 10505 10505 W app_process: type=1400 audit(0.0:124): avc: denied { read } for name="u:object_r:odsign_prop:s0" dev="tmpfs" ino=203 scontext=u:r:shell:s0 tcontext=u:object_r:odsign_prop:s0 tclass=file permissive=0
05-18 06:15:56.353 10505 10505 W app_process: Unexpected CPU variant for X86 using defaults: x86_64
05-18 06:15:56.355 10505 10505 W app_process: ClassLoaderContext classpath size mismatch. expected=0, found=1 (PCL[] | PCL[/system/framework/android.test.runner.jar*1585996318])
05-18 06:15:56.624   538  1336 I RescueParty: Starting to observe: [com.google.android.providers.media.module, android], updated namespace: storage_native_boot
05-18 06:15:56.628   538   571 I PackageWatchdog: Syncing state, reason: observing new packages
05-18 06:15:56.629   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:56.630   538   538 I ExplicitHealthCheckController: Service not ready to get health check supported packages. Binding...
05-18 06:15:56.631   538   571 I PackageWatchdog: Syncing state, reason: updated observers
05-18 06:15:56.631   538   571 I PackageWatchdog: Saving observer state to file
05-18 06:15:56.634   538   538 I ExplicitHealthCheckController: Explicit health check service is bound
05-18 06:15:56.635  1263  1397 I TranscodeHelper: Empty transcode compat stale
05-18 06:15:56.635   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:56.635   538   538 I ExplicitHealthCheckController: Service not ready to get health check supported packages. Binding...
05-18 06:15:56.635   538   538 I ExplicitHealthCheckController: Not binding to service, service already connecting
05-18 06:15:56.635  1263  1397 I TranscodeHelper: Parsed 8 packages from resource
05-18 06:15:56.635  1263  1397 I TranscodeHelper: Parsed 8 packages from device config
05-18 06:15:56.642   538   538 I ExplicitHealthCheckController: Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
05-18 06:15:56.643   538  1128 E SettingsToPropertiesMapper: com.yelp.android,0,com.yy.biu,0,com.groupme.android,0,air.tv.douyu.android,0,com.baidu.mbaby,0,com.vlocker.locker,0,com.znxh.hyhuo,0,com.yixia.xiaokaxiu,0 exceeds system property max length.
05-18 06:15:56.643   538   538 I ExplicitHealthCheckController: Service initialized, syncing requests
05-18 06:15:56.643   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:56.646   538  1336 I ExplicitHealthCheckController: Explicit health check supported packages [PackageConfig{com.google.android.networkstack, 86400000}]
05-18 06:15:56.648   538  1336 I ExplicitHealthCheckController: Explicit health check requested packages []
05-18 06:15:56.648   538  1336 I ExplicitHealthCheckController: No more health check requests, unbinding...
05-18 06:15:56.650   538  1336 I ExplicitHealthCheckController: Explicit health check service is unbound
05-18 06:15:56.664  1126 10203 I PlatformConfigurator: updateFromConfigurations using legacy put method [CONTEXT service_id=204 ]
05-18 06:15:56.750   538   835 I RescueParty: Starting to observe: [com.google.android.networkstack], updated namespace: connectivity
05-18 06:15:56.750   538   571 I PackageWatchdog: Syncing state, reason: observing new packages
05-18 06:15:56.750   538   571 I PackageWatchdog: Syncing state, reason: updated observers
05-18 06:15:56.750   538   571 I PackageWatchdog: Not pruning observers, elapsed time: 0ms
05-18 06:15:56.750   538   571 I PackageWatchdog: Saving observer state to file
05-18 06:15:56.755   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:56.755   538   538 I ExplicitHealthCheckController: Service not ready to get health check supported packages. Binding...
05-18 06:15:56.756   538   538 I ExplicitHealthCheckController: Explicit health check service is bound
05-18 06:15:56.757   538   835 I RescueParty: Starting to observe: [com.google.android.permissioncontroller], updated namespace: permissions
05-18 06:15:56.757   538   571 I PackageWatchdog: Syncing state, reason: observing new packages
05-18 06:15:56.757   538   571 I PackageWatchdog: Syncing state, reason: updated observers
05-18 06:15:56.757   538   571 I PackageWatchdog: Not pruning observers, elapsed time: 0ms
05-18 06:15:56.757   538   571 I PackageWatchdog: Saving observer state to file
05-18 06:15:56.762   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:56.762   538   538 I ExplicitHealthCheckController: Service not ready to get health check supported packages. Binding...
05-18 06:15:56.763   538   538 I ExplicitHealthCheckController: Not binding to service, service already connecting
05-18 06:15:56.763   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:56.763   538   538 I ExplicitHealthCheckController: Service not ready to get health check supported packages. Binding...
05-18 06:15:56.763   538   538 I ExplicitHealthCheckController: Not binding to service, service already connecting
05-18 06:15:56.764   538   538 I ExplicitHealthCheckController: Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
05-18 06:15:56.764   538   538 I ExplicitHealthCheckController: Service initialized, syncing requests
05-18 06:15:56.764   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:56.766   538   890 I ExplicitHealthCheckController: Explicit health check supported packages [PackageConfig{com.google.android.networkstack, 86400000}]
05-18 06:15:56.767   538   890 I ExplicitHealthCheckController: Explicit health check requested packages []
05-18 06:15:56.767   538   890 I ExplicitHealthCheckController: No more health check requests, unbinding...
05-18 06:15:56.769   538   890 I ExplicitHealthCheckController: Explicit health check service is unbound
05-18 06:15:56.802   538   890 I RescueParty: Starting to observe: [android], updated namespace: wifi
05-18 06:15:56.802   538   571 I PackageWatchdog: Syncing state, reason: observing new packages
05-18 06:15:56.802   538   571 I PackageWatchdog: Syncing state, reason: updated observers
05-18 06:15:56.802   538   571 I PackageWatchdog: Not pruning observers, elapsed time: 0ms
05-18 06:15:56.803   538   571 I PackageWatchdog: Saving observer state to file
05-18 06:15:56.808   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:56.808   538   538 I ExplicitHealthCheckController: Service not ready to get health check supported packages. Binding...
05-18 06:15:56.810   538   538 I ExplicitHealthCheckController: Explicit health check service is bound
05-18 06:15:56.811   538   538 I ExplicitHealthCheckController: Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
05-18 06:15:56.812   538   538 I ExplicitHealthCheckController: Service initialized, syncing requests
05-18 06:15:56.812   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:56.814   538   835 I ExplicitHealthCheckController: Explicit health check supported packages [PackageConfig{com.google.android.networkstack, 86400000}]
05-18 06:15:56.815   538   835 I ExplicitHealthCheckController: Explicit health check requested packages []
05-18 06:15:56.816   538   835 I ExplicitHealthCheckController: No more health check requests, unbinding...
05-18 06:15:56.817   538   835 I ExplicitHealthCheckController: Explicit health check service is unbound
05-18 06:15:56.847   538   835 I RescueParty: Starting to observe: [com.google.android.apps.nexuslauncher], updated namespace: interaction_jank_monitor
05-18 06:15:56.847   538   571 I PackageWatchdog: Syncing state, reason: observing new packages
05-18 06:15:56.847   538   571 I PackageWatchdog: Syncing state, reason: updated observers
05-18 06:15:56.847   538   571 I PackageWatchdog: Saving observer state to file
05-18 06:15:56.847   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:56.847   538   538 I ExplicitHealthCheckController: Service not ready to get health check supported packages. Binding...
05-18 06:15:56.848   538   538 I ExplicitHealthCheckController: Explicit health check service is bound
05-18 06:15:56.852   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:56.852   538   538 I ExplicitHealthCheckController: Service not ready to get health check supported packages. Binding...
05-18 06:15:56.852   538   538 I ExplicitHealthCheckController: Not binding to service, service already connecting
05-18 06:15:56.854   538   538 I ExplicitHealthCheckController: Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
05-18 06:15:56.854   538   538 I ExplicitHealthCheckController: Service initialized, syncing requests
05-18 06:15:56.854   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:56.855   538   890 I ExplicitHealthCheckController: Explicit health check supported packages [PackageConfig{com.google.android.networkstack, 86400000}]
05-18 06:15:56.857   538   890 I ExplicitHealthCheckController: Explicit health check requested packages []
05-18 06:15:56.857   538   890 I ExplicitHealthCheckController: No more health check requests, unbinding...
05-18 06:15:56.859   538   890 I ExplicitHealthCheckController: Explicit health check service is unbound
05-18 06:15:57.007   538   890 I RescueParty: Starting to observe: [android], updated namespace: autofill
05-18 06:15:57.007   538   571 I PackageWatchdog: Syncing state, reason: observing new packages
05-18 06:15:57.008   538   571 I PackageWatchdog: Syncing state, reason: updated observers
05-18 06:15:57.008   538   571 I PackageWatchdog: Not pruning observers, elapsed time: 0ms
05-18 06:15:57.008   538   571 I PackageWatchdog: Saving observer state to file
05-18 06:15:57.011   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.011   538   538 I ExplicitHealthCheckController: Service not ready to get health check supported packages. Binding...
05-18 06:15:57.013   538   538 I ExplicitHealthCheckController: Explicit health check service is bound
05-18 06:15:57.019   538   538 I AutofillManagerService: Ignoring change on augmented_autofill_mode
05-18 06:15:57.021   538   538 I ExplicitHealthCheckController: Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
05-18 06:15:57.021   538   538 I ExplicitHealthCheckController: Service initialized, syncing requests
05-18 06:15:57.021   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.023   538   835 I ExplicitHealthCheckController: Explicit health check supported packages [PackageConfig{com.google.android.networkstack, 86400000}]
05-18 06:15:57.023   538   890 I ExplicitHealthCheckController: Explicit health check requested packages []
05-18 06:15:57.023   538   890 I ExplicitHealthCheckController: No more health check requests, unbinding...
05-18 06:15:57.024   538   890 I ExplicitHealthCheckController: Explicit health check service is unbound
05-18 06:15:57.055   320   320 W Zygote  : forkRepeatedly terminated due to non-simple command
05-18 06:15:57.063   538   890 I RescueParty: Starting to observe: [android], updated namespace: content_capture
05-18 06:15:57.063   538   571 I PackageWatchdog: Syncing state, reason: observing new packages
05-18 06:15:57.063   538   571 I PackageWatchdog: Syncing state, reason: updated observers
05-18 06:15:57.063   538   571 I PackageWatchdog: Not pruning observers, elapsed time: 0ms
05-18 06:15:57.063   538   571 I PackageWatchdog: Saving observer state to file
05-18 06:15:57.067   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.067   538   538 I ExplicitHealthCheckController: Service not ready to get health check supported packages. Binding...
05-18 06:15:57.069   538   538 I ExplicitHealthCheckController: Explicit health check service is bound
05-18 06:15:57.072   538   538 I ExplicitHealthCheckController: Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
05-18 06:15:57.072   538   538 I ExplicitHealthCheckController: Service initialized, syncing requests
05-18 06:15:57.072   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.073   538   835 I ExplicitHealthCheckController: Explicit health check supported packages [PackageConfig{com.google.android.networkstack, 86400000}]
05-18 06:15:57.074   538   835 I ExplicitHealthCheckController: Explicit health check requested packages []
05-18 06:15:57.074   538   835 I ExplicitHealthCheckController: No more health check requests, unbinding...
05-18 06:15:57.075   538   835 I ExplicitHealthCheckController: Explicit health check service is unbound
05-18 06:15:57.121   538   835 I RescueParty: Starting to observe: [android], updated namespace: telephony
05-18 06:15:57.121   538   571 I PackageWatchdog: Syncing state, reason: observing new packages
05-18 06:15:57.121   538   571 I PackageWatchdog: Syncing state, reason: updated observers
05-18 06:15:57.121   538   571 I PackageWatchdog: Not pruning observers, elapsed time: 0ms
05-18 06:15:57.121   538   571 I PackageWatchdog: Saving observer state to file
05-18 06:15:57.129   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.129   538   538 I ExplicitHealthCheckController: Service not ready to get health check supported packages. Binding...
05-18 06:15:57.131   538   538 I ExplicitHealthCheckController: Explicit health check service is bound
05-18 06:15:57.131   538   538 I ExplicitHealthCheckController: Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
05-18 06:15:57.132   538   538 I ExplicitHealthCheckController: Service initialized, syncing requests
05-18 06:15:57.132   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.132   538   835 I ExplicitHealthCheckController: Explicit health check supported packages [PackageConfig{com.google.android.networkstack, 86400000}]
05-18 06:15:57.133   538   890 I ExplicitHealthCheckController: Explicit health check requested packages []
05-18 06:15:57.133   538   890 I ExplicitHealthCheckController: No more health check requests, unbinding...
05-18 06:15:57.134   538   890 I ExplicitHealthCheckController: Explicit health check service is unbound
05-18 06:15:57.147   538   890 I RescueParty: Starting to observe: [com.google.android.apps.nexuslauncher], updated namespace: launcher
05-18 06:15:57.147   538   571 I PackageWatchdog: Syncing state, reason: observing new packages
05-18 06:15:57.147   538   571 I PackageWatchdog: Syncing state, reason: updated observers
05-18 06:15:57.147   538   571 I PackageWatchdog: Not pruning observers, elapsed time: 0ms
05-18 06:15:57.147   538   571 I PackageWatchdog: Saving observer state to file
05-18 06:15:57.151   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.151   538   538 I ExplicitHealthCheckController: Service not ready to get health check supported packages. Binding...
05-18 06:15:57.152   538   538 I ExplicitHealthCheckController: Explicit health check service is bound
05-18 06:15:57.154   538   538 I ExplicitHealthCheckController: Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
05-18 06:15:57.154   538   538 I ExplicitHealthCheckController: Service initialized, syncing requests
05-18 06:15:57.154   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.155   538   890 I ExplicitHealthCheckController: Explicit health check supported packages [PackageConfig{com.google.android.networkstack, 86400000}]
05-18 06:15:57.156   538   890 I ExplicitHealthCheckController: Explicit health check requested packages []
05-18 06:15:57.156   538   890 I ExplicitHealthCheckController: No more health check requests, unbinding...
05-18 06:15:57.156   538   890 I ExplicitHealthCheckController: Explicit health check service is unbound
05-18 06:15:57.164   538 10528 E SettingsToPropertiesMapper: adservices/disable_sdk_sandbox,adservices/enforce_broadcast_receiver_restrictions,adservices/fledge_ad_selection_enforce_foreground_status_custom_audience,adservices/fledge_custom_audience_max_count,adservices/fledge_custom_audience_max_num_ads,adservices/fledge_custom_audience_max_owner_count,adservices/fledge_custom_audience_per_app_max_count,adservices/fledge_js_isolate_enforce_max_heap_size,adservices/fledge_js_isolate_max_heap_size_bytes,adservices/sdk_request_permits_per_second,adservices/sdksandbox_customized_sdk_context_enabled,configuration/namespace_to_package_mapping,constrain_display_apis/always_constrain_display_apis,constrain_display_apis/never_constrain_display_apis,constrain_display_apis/never_constrain_display_apis_all_packages,device_policy_manager/disable_resources_updatability,flipendo/default_savings_mode_launch,flipendo/essential_apps,flipendo/flipendo_enabled_launch,flipendo/grayscale_enabled_launch,flipendo/lever_ble_scanning_enabled_launch,flipendo/lever_hotspot_enabled_launch,flipendo/lever_work_profile_enabled_launch,flipendo/resuspend_delay_minutes,namespace/key,namespace1/key1,namespace1/key2,namespace2/key1,namespace2/key2,package_manager_service/incfs_default_timeouts,package_manager_service/known_digesters_list,privacy/location_access_check_periodic_interval_millis,rollback/enable_rollback_timeout,rollback/watchdog_explicit_health_check_enabled,rollback/watchdog_request_timeout_millis,rollback/watchdog_trigger_failure_count,rollback/watchdog_trigger_failure_duration_millis,rollback_boot/rollback_lifetime_in_millis,systemui/nas_generate_actions,systemui/nas_generate_replies,systemui/nas_max_messages_to_extract,systemui/nas_max_suggestions,testspace/another,testspace/flagname,textclassifier/config_updater_model_enabled,textclassifier/key,textclassifier/key2,textclassifier/manifest_url_annotator_en,textclassifier/manifest_url_annotator_ru,textclassifier/model_download_backoff_delay_in_millis,textclassifier/model_download_manager_enabled,textclassifier/multi_language_support_enabled,textclassifier/testing_locale_list_override,textclassifier/textclassifier_service_package_override,window_manager/enable_default_rescind_bal_privileges_from_pending_intent_sender,wrong/nas_generate_replies, exceeds system property max length.
05-18 06:15:57.170   538   835 I RescueParty: Starting to observe: [com.google.android.providers.media.module, android, com.google.android.permissioncontroller, com.google.android.setupwizard, com.android.phone, com.android.providers.blockednumber, com.android.systemui, com.android.bluetooth], updated namespace: privacy
05-18 06:15:57.171   538   571 I PackageWatchdog: Syncing state, reason: observing new packages
05-18 06:15:57.171   538   571 I PackageWatchdog: Syncing state, reason: updated observers
05-18 06:15:57.171   538   571 I PackageWatchdog: Not pruning observers, elapsed time: 0ms
05-18 06:15:57.171   538   571 I PackageWatchdog: Saving observer state to file
05-18 06:15:57.174   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.175   538   538 I ExplicitHealthCheckController: Service not ready to get health check supported packages. Binding...
05-18 06:15:57.176   538   538 I ExplicitHealthCheckController: Explicit health check service is bound
05-18 06:15:57.180   538   538 I ExplicitHealthCheckController: Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
05-18 06:15:57.180   538   538 I ExplicitHealthCheckController: Service initialized, syncing requests
05-18 06:15:57.180   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.181   538   835 I ExplicitHealthCheckController: Explicit health check supported packages [PackageConfig{com.google.android.networkstack, 86400000}]
05-18 06:15:57.181   538   835 I ExplicitHealthCheckController: Explicit health check requested packages []
05-18 06:15:57.182   538   835 I ExplicitHealthCheckController: No more health check requests, unbinding...
05-18 06:15:57.184   538   835 I ExplicitHealthCheckController: Explicit health check service is unbound
05-18 06:15:57.187   538   835 I RescueParty: Starting to observe: [android, com.android.systemui], updated namespace: systemui
05-18 06:15:57.187   538   571 I PackageWatchdog: Syncing state, reason: observing new packages
05-18 06:15:57.187   538   571 I PackageWatchdog: Syncing state, reason: updated observers
05-18 06:15:57.187   538   571 I PackageWatchdog: Not pruning observers, elapsed time: 0ms
05-18 06:15:57.187   538   571 I PackageWatchdog: Saving observer state to file
05-18 06:15:57.191   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.191   538   538 I ExplicitHealthCheckController: Service not ready to get health check supported packages. Binding...
05-18 06:15:57.193   538   538 I ExplicitHealthCheckController: Explicit health check service is bound
05-18 06:15:57.194   538   538 I ExplicitHealthCheckController: Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
05-18 06:15:57.194   538   538 I ExplicitHealthCheckController: Service initialized, syncing requests
05-18 06:15:57.194   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.196   538  1336 I ExplicitHealthCheckController: Explicit health check supported packages [PackageConfig{com.google.android.networkstack, 86400000}]
05-18 06:15:57.197   538   835 I RescueParty: Starting to observe: [android], updated namespace: media
05-18 06:15:57.197   538   571 I PackageWatchdog: Syncing state, reason: observing new packages
05-18 06:15:57.197   538   571 I PackageWatchdog: Syncing state, reason: updated observers
05-18 06:15:57.197   538   571 I PackageWatchdog: Not pruning observers, elapsed time: 0ms
05-18 06:15:57.197   538   571 I PackageWatchdog: Saving observer state to file
05-18 06:15:57.197   538  1336 I ExplicitHealthCheckController: Explicit health check requested packages []
05-18 06:15:57.197   538  1336 I ExplicitHealthCheckController: No more health check requests, unbinding...
05-18 06:15:57.198   538  1336 I ExplicitHealthCheckController: Explicit health check service is unbound
05-18 06:15:57.201   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.202   538   538 I ExplicitHealthCheckController: Service not ready to get health check supported packages. Binding...
05-18 06:15:57.204   538   538 I ExplicitHealthCheckController: Explicit health check service is bound
05-18 06:15:57.206  1126 10203 I PlatformConfigurator: updateFromConfigurations using legacy put method [CONTEXT service_id=204 ]
05-18 06:15:57.209   538   538 I ExplicitHealthCheckController: Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
05-18 06:15:57.209   538   538 I ExplicitHealthCheckController: Service initialized, syncing requests
05-18 06:15:57.210   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.210   538   890 I ExplicitHealthCheckController: Explicit health check supported packages [PackageConfig{com.google.android.networkstack, 86400000}]
05-18 06:15:57.211   538   890 I ExplicitHealthCheckController: Explicit health check requested packages []
05-18 06:15:57.211   538   890 I ExplicitHealthCheckController: No more health check requests, unbinding...
05-18 06:15:57.212   538   890 I ExplicitHealthCheckController: Explicit health check service is unbound
05-18 06:15:57.241   538  1336 I RescueParty: Starting to observe: [android, com.google.android.permissioncontroller], updated namespace: app_hibernation
05-18 06:15:57.241   538   571 I PackageWatchdog: Syncing state, reason: observing new packages
05-18 06:15:57.241   538   571 I PackageWatchdog: Syncing state, reason: updated observers
05-18 06:15:57.241   538   571 I PackageWatchdog: Not pruning observers, elapsed time: 0ms
05-18 06:15:57.241   538   571 I PackageWatchdog: Saving observer state to file
05-18 06:15:57.245   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.245   538   538 I ExplicitHealthCheckController: Service not ready to get health check supported packages. Binding...
05-18 06:15:57.246   538   538 I ExplicitHealthCheckController: Explicit health check service is bound
05-18 06:15:57.248   538   538 I ExplicitHealthCheckController: Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
05-18 06:15:57.248   538   538 I ExplicitHealthCheckController: Service initialized, syncing requests
05-18 06:15:57.249   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.249   538   835 I ExplicitHealthCheckController: Explicit health check supported packages [PackageConfig{com.google.android.networkstack, 86400000}]
05-18 06:15:57.250   538   835 I ExplicitHealthCheckController: Explicit health check requested packages []
05-18 06:15:57.250   538   835 I ExplicitHealthCheckController: No more health check requests, unbinding...
05-18 06:15:57.250   538   835 I ExplicitHealthCheckController: Explicit health check service is unbound
05-18 06:15:57.259   538   835 I RescueParty: Starting to observe: [android, com.android.systemui], updated namespace: window_manager
05-18 06:15:57.259   538   571 I PackageWatchdog: Syncing state, reason: observing new packages
05-18 06:15:57.259   538   571 I PackageWatchdog: Syncing state, reason: updated observers
05-18 06:15:57.259   538   571 I PackageWatchdog: Not pruning observers, elapsed time: 0ms
05-18 06:15:57.259   538   571 I PackageWatchdog: Saving observer state to file
05-18 06:15:57.263   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.263   538   538 I ExplicitHealthCheckController: Service not ready to get health check supported packages. Binding...
05-18 06:15:57.265   538   538 I ExplicitHealthCheckController: Explicit health check service is bound
05-18 06:15:57.268   538   538 I ExplicitHealthCheckController: Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
05-18 06:15:57.268   538   538 I ExplicitHealthCheckController: Service initialized, syncing requests
05-18 06:15:57.268   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.269   538  1336 I ExplicitHealthCheckController: Explicit health check supported packages [PackageConfig{com.google.android.networkstack, 86400000}]
05-18 06:15:57.270   538  1336 I ExplicitHealthCheckController: Explicit health check requested packages []
05-18 06:15:57.270   538  1336 I ExplicitHealthCheckController: No more health check requests, unbinding...
05-18 06:15:57.271   538  1336 I ExplicitHealthCheckController: Explicit health check service is unbound
05-18 06:15:57.306   538   835 I RescueParty: Starting to observe: [com.android.bluetooth], updated namespace: bluetooth
05-18 06:15:57.306   538   571 I PackageWatchdog: Syncing state, reason: observing new packages
05-18 06:15:57.306   538   571 I PackageWatchdog: Syncing state, reason: updated observers
05-18 06:15:57.306   538   571 I PackageWatchdog: Not pruning observers, elapsed time: 0ms
05-18 06:15:57.306   538   571 I PackageWatchdog: Saving observer state to file
05-18 06:15:57.310   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.310   538   538 I ExplicitHealthCheckController: Service not ready to get health check supported packages. Binding...
05-18 06:15:57.311   538   538 I ExplicitHealthCheckController: Explicit health check service is bound
05-18 06:15:57.313   538   538 I ExplicitHealthCheckController: Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
05-18 06:15:57.313   538   538 I ExplicitHealthCheckController: Service initialized, syncing requests
05-18 06:15:57.313   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.314   538   890 I ExplicitHealthCheckController: Explicit health check supported packages [PackageConfig{com.google.android.networkstack, 86400000}]
05-18 06:15:57.315   538   890 I ExplicitHealthCheckController: Explicit health check requested packages []
05-18 06:15:57.315   538   890 I ExplicitHealthCheckController: No more health check requests, unbinding...
05-18 06:15:57.316   538   890 I ExplicitHealthCheckController: Explicit health check service is unbound
05-18 06:15:57.320   538  1336 I RescueParty: Starting to observe: [android, com.android.systemui], updated namespace: latency_tracker
05-18 06:15:57.320   538   571 I PackageWatchdog: Syncing state, reason: observing new packages
05-18 06:15:57.320   538   571 I PackageWatchdog: Syncing state, reason: updated observers
05-18 06:15:57.321   538   571 I PackageWatchdog: Not pruning observers, elapsed time: 0ms
05-18 06:15:57.321   538   571 I PackageWatchdog: Saving observer state to file
05-18 06:15:57.325   538   538 I PackageWatchdog: Syncing health check requests for packages: {}
05-18 06:15:57.325   538   538 I ExplicitHealthCheckController: Service not ready to get health check supported packages. Binding...
05-18 06:15:57.326   538   538 I ExplicitHealthCheckController: Explicit health check service is bound
